iter	RMSE
3220	8.080972809
3221	8.080240922
3222	8.079415196
3223	8.078634083
3224	8.077481611
3225	8.077166579
3226	8.076614269
3227	8.075727554
3228	8.074709675
3229	8.074333122
3230	8.073978448
3231	8.073298436
3232	8.07237755
3233	8.071271405
3234	8.070700226
3235	8.069697645
3236	8.069380562
3237	8.068837017
3238	8.068042043
3239	8.06775095
3240	8.066773435
3241	8.066206746
3242	8.065796042
3243	8.06500744
3244	8.064436338
3245	8.064102971
3246	8.06301136
3247	8.061976861
3248	8.06108163
3249	8.060457026
3250	8.059915459
3251	8.059148692
3252	8.058441727
3253	8.057821673
3254	8.057252469
3255	8.056396215
3256	8.055992687
3257	8.05529124
3258	8.054975565
3259	8.053970562
3260	8.05346918
3261	8.052924849
3262	8.052027801
3263	8.051598862
3264	8.050978135
3265	8.050674321
3266	8.048994337
3267	8.047966248
3268	8.047257455
3269	8.046025617
3270	8.045411767
3271	8.044944233
3272	8.043753124
3273	8.043071999
3274	8.042459351
3275	8.041790807
3276	8.040800904
3277	8.040434233
3278	8.039720935
3279	8.039193053
3280	8.038830543
3281	8.038399235
3282	8.037593202
3283	8.036803812
3284	8.035888269
3285	8.035046471
3286	8.033976072
3287	8.033599936
3288	8.033482096
3289	8.032933982
3290	8.032579046
3291	8.032185381
3292	8.030771934
3293	8.030315736
3294	8.029802204
3295	8.02903396
3296	8.028823261
3297	8.028241182
3298	8.027243606
3299	8.026575041
3300	8.025857444
3301	8.0245345
3302	8.023488052
3303	8.022502774
3304	8.022063706
3305	8.02173078
3306	8.021005524
3307	8.020334264
3308	8.019944942
3309	8.018970332
3310	8.018349769
3311	8.017571173
3312	8.016452012
3313	8.015854759
3314	8.015491321
3315	8.015023855
3316	8.014723689
3317	8.014080346
3318	8.013309789
3319	8.012773426
3320	8.012104416
3321	8.010966829
3322	8.010113936
3323	8.008986358
3324	8.008648639
3325	8.008192401
3326	8.007015237
3327	8.006265416
3328	8.005362949
3329	8.003933219
3330	8.002977041
3331	8.002343844
3332	8.001983953
3333	8.00149717
3334	8.001334793
3335	8.00006723
3336	7.999492015
3337	7.998533051
3338	7.997701793
3339	7.997222473
3340	7.996868667
3341	7.995467041
3342	7.994897991
3343	7.994338005
3344	7.993618634
3345	7.992947694
3346	7.992421544
3347	7.991845168
3348	7.990284726
3349	7.98978205
3350	7.988995352
3351	7.98867708
3352	7.987767297
3353	7.98741844
3354	7.985715053
3355	7.984784793
3356	7.98424298
3357	7.984029242
3358	7.983255879
3359	7.982703583
3360	7.981945647
3361	7.980920501
3362	7.980601669
3363	7.980239132
3364	7.979283158
3365	7.978282551
3366	7.977762532
3367	7.977237448
3368	7.976494931
3369	7.975962419
3370	7.975476043
3371	7.97492808
3372	7.974337352
3373	7.973743196
3374	7.972945181
3375	7.972343057
3376	7.971113177
3377	7.970608482
3378	7.970260073
3379	7.969779993
3380	7.969252308
3381	7.968791538
3382	7.967570201
3383	7.966732242
3384	7.965961092
3385	7.964819405
3386	7.963597449
3387	7.962847257
3388	7.962316539
3389	7.961272662
3390	7.960359765
3391	7.959715227
3392	7.959078473
3393	7.958803501
3394	7.957943258
3395	7.95700367
3396	7.956586961
3397	7.955533468
3398	7.955207383
3399	7.954738093
3400	7.953606569
3401	7.953132785
3402	7.952717496
3403	7.952243938
3404	7.951225521
3405	7.950453693
3406	7.949587323
3407	7.949130031
3408	7.948258191
3409	7.947997022
3410	7.947206986
3411	7.946124226
3412	7.945254268
3413	7.944001726
3414	7.94328869
3415	7.942786423
3416	7.941956887
3417	7.941472145
3418	7.940853485
3419	7.940529743
3420	7.939615067
3421	7.939218165
3422	7.939068369
3423	7.938414218
3424	7.938075435
3425	7.937158049
3426	7.936620803
3427	7.935926079
3428	7.935587259
3429	7.934775521
3430	7.933757026
3431	7.933132078
3432	7.932247453
3433	7.931728791
3434	7.931187078
3435	7.930265984
3436	7.929046417
3437	7.927782998
3438	7.926835761
3439	7.926343203
3440	7.925984058
3441	7.925395051
3442	7.924908238
3443	7.924540799
3444	7.924291931
3445	7.923902828
3446	7.92244033
3447	7.922110215
3448	7.921991495
3449	7.921423147
3450	7.921116043
3451	7.920278167
3452	7.920118889
3453	7.919433161
3454	7.918955305
3455	7.917954921
3456	7.917123975
3457	7.916674659
3458	7.916344151
3459	7.91571625
3460	7.915067296
3461	7.914122919
3462	7.913411962
3463	7.912648445
3464	7.911886908
3465	7.911366373
3466	7.910469891
3467	7.909965071
3468	7.908626357
3469	7.907833946
3470	7.907296636
3471	7.90618461
3472	7.905564992
3473	7.905109924
3474	7.903586518
3475	7.902542513
3476	7.902048865
3477	7.901491698
3478	7.901004906
3479	7.899802061
3480	7.898880947
3481	7.898134565
3482	7.896856581
3483	7.896443642
3484	7.895787759
3485	7.895644349
3486	7.894662441
3487	7.894008805
3488	7.892700293
3489	7.892203244
3490	7.89128054
3491	7.890459886
3492	7.890109702
3493	7.889776908
3494	7.889130396
3495	7.888046618
3496	7.887892214
3497	7.887415648
3498	7.886745032
3499	7.886378757
3500	7.884759635
3501	7.883972374
3502	7.883219663
3503	7.882566838
3504	7.881852499
3505	7.881457636
3506	7.880557447
3507	7.879480503
3508	7.878207505
3509	7.877285191
3510	7.876714035
3511	7.875749964
3512	7.874794375
3513	7.874060883
3514	7.873654608
3515	7.872847207
3516	7.872281592
3517	7.871575487
3518	7.870788344
3519	7.869236251
3520	7.868976107
3521	7.867740702
3522	7.867045835
3523	7.866463821
3524	7.866187595
3525	7.865610413
3526	7.864861494
3527	7.864147679
3528	7.863363275
3529	7.862785162
3530	7.862285143
3531	7.861261834
3532	7.860756813
3533	7.859537765
3534	7.858703103
3535	7.858227006
3536	7.857633641
3537	7.856809733
3538	7.856223186
3539	7.855465944
3540	7.85494673
3541	7.854631073
3542	7.854326895
3543	7.853799619
3544	7.853302039
3545	7.852553055
3546	7.851364019
3547	7.850245537
3548	7.849439228
3549	7.849022725
3550	7.848402021
3551	7.847733214
3552	7.847379409
3553	7.846290382
3554	7.845852399
3555	7.845296728
3556	7.8448612
3557	7.844466432
3558	7.843955055
3559	7.843578612
3560	7.842696334
3561	7.842488436
3562	7.841880285
3563	7.841565994
3564	7.840808951
3565	7.84033706
3566	7.84012677
3567	7.839649786
3568	7.838966578
3569	7.838745673
3570	7.838067551
3571	7.837482532
3572	7.836398245
3573	7.835824682
3574	7.834756439
3575	7.834205504
3576	7.833968545
3577	7.833534728
3578	7.832965157
3579	7.8326671
3580	7.83216526
3581	7.83166511
3582	7.83049158
3583	7.829987285
3584	7.829781647
3585	7.829415819
3586	7.828670473
3587	7.828398412
3588	7.827640682
3589	7.82697807
3590	7.826389283
3591	7.825658483
3592	7.82501619
3593	7.824523512
3594	7.824014092
3595	7.823675596
3596	7.822801444
3597	7.822302748
3598	7.822031435
3599	7.821497149
3600	7.821378863
3601	7.820957949
3602	7.820174646
3603	7.819774427
3604	7.819303327
3605	7.818797871
3606	7.817486001
3607	7.817032819
3608	7.816182744
3609	7.815633361
3610	7.8149346
3611	7.814062232
3612	7.813761479
3613	7.813201539
3614	7.812508262
3615	7.811670685
3616	7.810713529
3617	7.810413078
3618	7.810021931
3619	7.808962045
3620	7.808021111
3621	7.806697052
3622	7.805948132
3623	7.80523133
3624	7.804560591
3625	7.803503099
3626	7.802459782
3627	7.801911482
3628	7.801395778
3629	7.801001273
3630	7.800183753
3631	7.799676857
3632	7.799109855
3633	7.798540957
3634	7.798242174
3635	7.797604272
3636	7.796750577
3637	7.795561406
3638	7.795168154
3639	7.794587288
3640	7.794130377
3641	7.793953555
3642	7.793693949
3643	7.792820611
3644	7.79232814
3645	7.791303025
3646	7.791183728
3647	7.790504752
3648	7.78993461
3649	7.789447886
3650	7.788790433
3651	7.788502416
3652	7.787569957
3653	7.787095849
3654	7.786535849
3655	7.785680054
3656	7.784781886
3657	7.784187487
3658	7.78390686
3659	7.783479903
3660	7.782692117
3661	7.782285078
3662	7.781830539
3663	7.781164094
3664	7.78088416
3665	7.780132787
3666	7.779648318
3667	7.778962054
3668	7.777860522
3669	7.777471862
3670	7.776794087
3671	7.776269691
3672	7.775610822
3673	7.775212773
3674	7.774367053
3675	7.773754911
3676	7.772627069
3677	7.771822219
3678	7.77117975
3679	7.770173646
3680	7.769352705
3681	7.768660592
3682	7.768491467
3683	7.767767719
3684	7.767135954
3685	7.76629573
3686	7.765369618
3687	7.764338124
3688	7.763991925
3689	7.762993154
3690	7.76228846
3691	7.761578777
3692	7.761119399
3693	7.760717073
3694	7.759763544
3695	7.759215267
3696	7.758764243
3697	7.758336477
3698	7.757025148
3699	7.755710442
3700	7.75496204
3701	7.754073587
3702	7.753317114
3703	7.752803604
3704	7.751876719
3705	7.751540367
3706	7.750848655
3707	7.750294433
3708	7.749756086
3709	7.748979082
3710	7.748692802
3711	7.748264207
3712	7.74751909
3713	7.746924418
3714	7.74632477
3715	7.745470838
3716	7.745046427
3717	7.744330206
3718	7.743905754
3719	7.742892962
3720	7.74196893
3721	7.741499927
3722	7.740774435
3723	7.740489232
3724	7.739775004
3725	7.739040141
3726	7.738638755
3727	7.738325954
3728	7.737429015
3729	7.736879867
3730	7.736651343
3731	7.736247071
3732	7.735568175
3733	7.734682432
3734	7.733744312
3735	7.733156076
3736	7.732830885
3737	7.732387076
3738	7.732087894
3739	7.731748932
3740	7.730853509
3741	7.730277317
3742	7.729698031
3743	7.729375225
3744	7.728791761
3745	7.728411575
3746	7.727846712
3747	7.726726471
3748	7.726148068
3749	7.725375352
3750	7.72481624
3751	7.723525996
3752	7.722638216
3753	7.722302394
3754	7.722020365
3755	7.721538974
3756	7.721223178
3757	7.720260178
3758	7.719990392
3759	7.719324237
3760	7.718776492
3761	7.718434992
3762	7.717946086
3763	7.717276723
3764	7.716724097
3765	7.715879555
3766	7.715353465
3767	7.714920135
3768	7.714734315
3769	7.7144051
3770	7.713708373
3771	7.713198184
3772	7.712231025
3773	7.711929944
3774	7.710508095
3775	7.709866545
3776	7.708871434
3777	7.708025481
3778	7.70733065
3779	7.706417882
3780	7.706166284
3781	7.705439099
3782	7.704301607
3783	7.703841429
3784	7.703053308
3785	7.701774064
3786	7.701099797
3787	7.70039139
3788	7.699596974
3789	7.698896452
3790	7.698111846
3791	7.697470495
3792	7.697035083
3793	7.696033661
3794	7.695301839
3795	7.694685282
3796	7.694384945
3797	7.693945167
3798	7.693645096
3799	7.693399086
3800	7.692672717
3801	7.692486454
3802	7.691811645
3803	7.690981475
3804	7.690649622
3805	7.689717083
3806	7.689381054
3807	7.688599966
3808	7.687803723
3809	7.687335045
3810	7.686749298
3811	7.686473882
3812	7.684966238
3813	7.684649544
3814	7.684115317
3815	7.683351696
3816	7.683171846
3817	7.68249462
3818	7.681946282
3819	7.681363372
3820	7.68089186
3821	7.680296884
3822	7.67984756
3823	7.679127974
3824	7.678678555
3825	7.677755748
3826	7.677201423
3827	7.676654106
3828	7.675681039
3829	7.675300179
3830	7.674688847
3831	7.674258149
3832	7.673274535
3833	7.672653544
3834	7.672423528
3835	7.671889636
3836	7.670985141
3837	7.670182582
3838	7.668952656
3839	7.668743353
3840	7.668246552
3841	7.667684106
3842	7.66740369
3843	7.666639868
3844	7.66554487
3845	7.664895978
3846	7.664426019
3847	7.663768833
3848	7.663211559
3849	7.662431839
3850	7.661424014
3851	7.661114043
3852	7.660485114
3853	7.659576738
3854	7.65874082
3855	7.658265426
3856	7.657542614
3857	7.657128332
3858	7.65666058
3859	7.6557806
3860	7.654711205
3861	7.653911317
3862	7.653232294
3863	7.652987375
3864	7.652409073
3865	7.65192516
3866	7.651717207
3867	7.651106165
3868	7.650305285
3869	7.648758632
3870	7.648253311
3871	7.647586915
3872	7.647239744
3873	7.64642606
3874	7.646098768
3875	7.645730042
3876	7.645097646
3877	7.644854212
3878	7.644033082
3879	7.643030929
3880	7.642561515
3881	7.641995789
3882	7.641202512
3883	7.640638015
3884	7.640108696
3885	7.639574266
3886	7.639153047
3887	7.638622567
3888	7.637812761
3889	7.63715596
3890	7.636623142
3891	7.636474957
3892	7.635890281
3893	7.635420912
3894	7.63441669
3895	7.633782271
3896	7.63292658
3897	7.631569834
3898	7.63084783
3899	7.630519003
3900	7.629804693
3901	7.629084889
3902	7.628488894
3903	7.627415961
3904	7.626624977
3905	7.625976676
3906	7.625138033
3907	7.624507042
3908	7.62394979
3909	7.623424923
3910	7.622871048
3911	7.622377001
3912	7.621768383
3913	7.621243974
3914	7.620210132
3915	7.619499087
3916	7.619232438
3917	7.618375671
3918	7.617776414
3919	7.616714224
3920	7.616268799
3921	7.615516661
3922	7.615271972
3923	7.614387886
3924	7.61349288
3925	7.61306122
3926	7.61251829
3927	7.612097741
3928	7.611489965
3929	7.611108859
3930	7.610555183
3931	7.609798527
3932	7.609111176
3933	7.608423368
3934	7.607768357
3935	7.607020377
3936	7.60655848
3937	7.605922439
3938	7.605606279
3939	7.604656127
3940	7.604257678
3941	7.603428242
3942	7.602810401
3943	7.602467233
3944	7.601632092
3945	7.600891512
3946	7.599833772
3947	7.599577893
3948	7.599363094
3949	7.599059743
3950	7.598055128
3951	7.597153067
3952	7.596430135
3953	7.595905793
3954	7.594933706
3955	7.59454446
3956	7.594162092
3957	7.593581913
3958	7.59249846
3959	7.591538082
3960	7.591277869
3961	7.591013121
3962	7.590615642
3963	7.589671623
3964	7.588851173
3965	7.588260047
3966	7.587605058
3967	7.587141533
3968	7.586608117
3969	7.585644587
3970	7.585134501
3971	7.584582556
3972	7.583754577
3973	7.583732089
3974	7.583324855
3975	7.582463372
3976	7.581766566
3977	7.581236794
3978	7.581053193
3979	7.580135166
3980	7.579498391
3981	7.579008005
3982	7.57856768
3983	7.578044886
3984	7.576761522
3985	7.576038055
3986	7.575709059
3987	7.574994483
3988	7.574147723
3989	7.573176083
3990	7.572835588
3991	7.57229853
3992	7.572180222
3993	7.571583023
3994	7.570812157
3995	7.570257285
3996	7.569910686
3997	7.569701052
3998	7.569559831
3999	7.568674408
4000	7.568425872
4001	7.567773981
4002	7.566802101
4003	7.566263892
4004	7.565827109
4005	7.565604269
4006	7.564498702
4007	7.564215949
4008	7.563534526
4009	7.562807809
4010	7.562234246
4011	7.561587492
4012	7.560937762
4013	7.559946042
4014	7.559171967
4015	7.557975884
4016	7.55762317
4017	7.557053512
4018	7.556437437
4019	7.555286015
4020	7.554964769
4021	7.554339872
4022	7.55382005
4023	7.553221531
4024	7.552310048
4025	7.552024555
4026	7.551887598
4027	7.551370784
4028	7.550695584
4029	7.549952744
4030	7.548975754
4031	7.548159455
4032	7.548097768
4033	7.547409055
4034	7.546606359
4035	7.545964774
4036	7.545400342
4037	7.545043933
4038	7.544599754
4039	7.54394756
4040	7.543404221
4041	7.542411717
4042	7.542108895
4043	7.541729216
4044	7.54084495
4045	7.540306099
4046	7.539448593
4047	7.538677108
4048	7.538146785
4049	7.537714681
4050	7.536766906
4051	7.535805909
4052	7.535236272
4053	7.53482618
4054	7.534169636
4055	7.533924469
4056	7.533263416
4057	7.532583025
4058	7.532020683
4059	7.530793865
4060	7.530091142
4061	7.529750412
4062	7.529181497
4063	7.528774798
4064	7.528298089
4065	7.527882871
4066	7.527369806
4067	7.526891512
4068	7.526514657
4069	7.526183378
4070	7.525677239
4071	7.524183658
4072	7.523386527
4073	7.522956655
4074	7.522269088
4075	7.521725103
4076	7.521175168
4077	7.520401563
4078	7.519779333
4079	7.519286183
4080	7.519169235
4081	7.518606042
4082	7.518167534
4083	7.517623921
4084	7.516630522
4085	7.515441282
4086	7.514692899
4087	7.513970349
4088	7.513021182
4089	7.512298241
4090	7.511239404
4091	7.51034756
4092	7.50999369
4093	7.509572783
4094	7.508833237
4095	7.50842343
4096	7.508220225
4097	7.507843382
4098	7.507320582
4099	7.507026506
4100	7.506550471
4101	7.506141668
4102	7.505824211
4103	7.505026215
4104	7.504587388
4105	7.504121581
4106	7.503347286
4107	7.502997562
4108	7.50249248
4109	7.502089891
4110	7.501888741
4111	7.501276503
4112	7.500776221
4113	7.500150319
4114	7.499223696
4115	7.498802241
4116	7.498385837
4117	7.497886995
4118	7.49705542
4119	7.496646365
4120	7.496211082
4121	7.495544092
4122	7.495156183
4123	7.494803576
4124	7.494298282
4125	7.493606179
4126	7.493126437
4127	7.492362703
4128	7.492134309
4129	7.492092801
4130	7.491635237
4131	7.491486739
4132	7.491162582
4133	7.49048403
4134	7.489823976
4135	7.489474932
4136	7.48872069
4137	7.488266405
4138	7.487434247
4139	7.487013675
4140	7.48663054
4141	7.486219234
4142	7.485731843
4143	7.485230607
4144	7.484814501
4145	7.484045013
4146	7.483691749
4147	7.483323582
4148	7.482882073
4149	7.482242396
4150	7.481811915
4151	7.481156325
4152	7.4805883
4153	7.480235901
4154	7.479767756
4155	7.479113275
4156	7.478553078
4157	7.47840469
4158	7.477904315
4159	7.477510176
4160	7.476577788
4161	7.476258218
4162	7.475417036
4163	7.47478376
4164	7.474335052
4165	7.473804909
4166	7.473208979
4167	7.472820811
4168	7.472108162
4169	7.471685297
4170	7.471195265
4171	7.471009566
4172	7.470165
4173	7.469109177
4174	7.468920856
4175	7.468062064
4176	7.467422938
4177	7.466883283
4178	7.465783781
4179	7.464924708
4180	7.464329484
4181	7.463608386
4182	7.463066155
4183	7.462462123
4184	7.462063159
4185	7.461489208
4186	7.461097682
4187	7.460389547
4188	7.459794363
4189	7.459675098
4190	7.459079313
4191	7.458441595
4192	7.45748515
4193	7.45673704
4194	7.456490588
4195	7.455985904
4196	7.455522432
4197	7.454797184
4198	7.454300925
4199	7.454163307
4200	7.453632977
4201	7.453257273
4202	7.452771051
4203	7.452217605
4204	7.451432539
4205	7.451229764
4206	7.450548033
4207	7.45016735
4208	7.449496934
4209	7.448986105
4210	7.448605587
4211	7.448156448
4212	7.447524764
4213	7.447303342
4214	7.446760839
4215	7.4462678
4216	7.445937582
4217	7.445445664
4218	7.444649975
4219	7.444395153
4220	7.443576274
4221	7.443053881
4222	7.442538301
4223	7.442301482
4224	7.441914765
4225	7.441278161
4226	7.440709777
4227	7.440038273
4228	7.439332734
4229	7.438618176
4230	7.438395143
4231	7.438007822
4232	7.437088726
4233	7.43659695
4234	7.436265419
4235	7.435851692
4236	7.435281853
4237	7.43483432
4238	7.434112158
4239	7.432977512
4240	7.432806015
4241	7.43233883
4242	7.431899805
4243	7.431069995
4244	7.430656488
4245	7.429930342
4246	7.429243764
4247	7.428905926
4248	7.428221423
4249	7.427445266
4250	7.426809075
4251	7.425445242
4252	7.425425463
4253	7.424990037
4254	7.424474669
4255	7.424030094
4256	7.423626871
4257	7.422713995
4258	7.422051149
4259	7.421409949
4260	7.420366321
4261	7.419676928
4262	7.419637799
4263	7.419205715
4264	7.41893487
4265	7.418118089
4266	7.41770722
4267	7.416727479
4268	7.415996735
4269	7.415456525
4270	7.414629042
4271	7.413789909
4272	7.413247638
4273	7.412647231
4274	7.41228169
4275	7.411674929
4276	7.411172707
4277	7.410671577
4278	7.410278545
4279	7.410078808
4280	7.40918603
4281	7.408570094
4282	7.407832012
4283	7.407035404
4284	7.406633229
4285	7.406291072
4286	7.406000395
4287	7.405083687
4288	7.404666476
4289	7.404256607
4290	7.403813417
4291	7.403298051
4292	7.402722294
4293	7.401892155
4294	7.401222392
4295	7.400619996
4296	7.40001591
4297	7.399557437
4298	7.399115701
4299	7.398861183
4300	7.398224225
4301	7.397651077
4302	7.397001893
4303	7.396887965
4304	7.396296622
4305	7.3958231
4306	7.395525112
4307	7.394615259
4308	7.394279202
4309	7.393483669
4310	7.393111802
4311	7.392574042
4312	7.391858641
4313	7.391151211
4314	7.39061452
4315	7.39013875
4316	7.38964772
4317	7.388965856
4318	7.38849274
4319	7.387798499
4320	7.387561351
4321	7.386954124
4322	7.386636723
4323	7.385849374
4324	7.385631012
4325	7.385074923
4326	7.384322693
4327	7.383836913
4328	7.383442716
4329	7.382879348
4330	7.382401393
4331	7.381744769
4332	7.381356169
4333	7.380673129
4334	7.379818992
4335	7.379214856
4336	7.378902733
4337	7.378627126
4338	7.377879973
4339	7.377411051
4340	7.376900461
4341	7.376436705
4342	7.376063958
4343	7.375275234
4344	7.374728647
4345	7.374284526
4346	7.373666282
4347	7.37258095
4348	7.372181161
4349	7.371797798
4350	7.370983777
4351	7.370518557
4352	7.370006677
4353	7.369448224
4354	7.368515505
4355	7.368003577
4356	7.367211316
4357	7.366511664
4358	7.36574884
4359	7.365276747
4360	7.364814677
4361	7.364373197
4362	7.363938153
4363	7.363510853
4364	7.363147289
4365	7.362540396
4366	7.361946286
4367	7.361485249
4368	7.360836758
4369	7.360066614
4370	7.359908485
4371	7.359400464
4372	7.359125404
4373	7.358641959
4374	7.358243771
4375	7.357868711
4376	7.357403918
4377	7.356890544
4378	7.35621076
4379	7.355854593
4380	7.355319001
4381	7.354995386
4382	7.354400768
4383	7.354081431
4384	7.353370212
4385	7.352873235
4386	7.352486767
4387	7.352127673
4388	7.351693334
4389	7.351039567
4390	7.350051465
4391	7.349477223
4392	7.349060437
4393	7.348047892
4394	7.346726993
4395	7.346342329
4396	7.34591531
4397	7.345554587
4398	7.345209954
4399	7.344787179
4400	7.344068384
4401	7.343782494
4402	7.343254611
4403	7.342513282
4404	7.34214925
4405	7.341671512
4406	7.340866051
4407	7.340195617
4408	7.339559539
4409	7.338929366
4410	7.338422771
4411	7.338189013
4412	7.337748795
4413	7.337120338
4414	7.336590046
4415	7.336264505
4416	7.335298857
4417	7.334437578
4418	7.333571595
4419	7.333281732
4420	7.332684245
4421	7.331957135
4422	7.331596838
4423	7.330920444
4424	7.330498265
4425	7.329684803
4426	7.328695622
4427	7.327623286
4428	7.326840787
4429	7.326355873
4430	7.326042545
4431	7.325497305
4432	7.325259398
4433	7.32472254
4434	7.324129703
4435	7.323823237
4436	7.322704217
4437	7.322505567
4438	7.321915749
4439	7.321554456
4440	7.320873466
4441	7.320608549
4442	7.319831711
4443	7.318458711
4444	7.318237692
4445	7.31760217
4446	7.317020354
4447	7.316629818
4448	7.315981478
4449	7.31540025
4450	7.314615256
4451	7.313893888
4452	7.313203018
4453	7.312578107
4454	7.311946774
4455	7.311501515
4456	7.311060598
4457	7.310613774
4458	7.309757961
4459	7.309103639
4460	7.308631748
4461	7.307798415
4462	7.307127687
4463	7.306459271
4464	7.30598137
4465	7.305620803
4466	7.30472776
4467	7.30433853
4468	7.303917687
4469	7.303471794
4470	7.302569172
4471	7.302027887
4472	7.301462848
4473	7.300885227
4474	7.300384122
4475	7.299504815
4476	7.29852885
4477	7.297881412
4478	7.297392718
4479	7.296925608
4480	7.296413146
4481	7.295455965
4482	7.294749964
4483	7.293953428
4484	7.293667237
4485	7.292755294
4486	7.292109591
4487	7.291679142
4488	7.291134515
4489	7.290760318
4490	7.290093914
4491	7.289353865
4492	7.28885734
4493	7.288346647
4494	7.288201407
4495	7.287682594
4496	7.287124066
4497	7.286922295
4498	7.286353344
4499	7.286042364
4500	7.285481756
4501	7.284766937
4502	7.2838855
4503	7.283552887
4504	7.283153651
4505	7.282563579
4506	7.282320199
4507	7.281860182
4508	7.280768269
4509	7.280279464
4510	7.279657963
4511	7.279264277
4512	7.27850669
4513	7.278130403
4514	7.277342683
4515	7.276866883
4516	7.276357299
4517	7.275513356
4518	7.275073661
4519	7.27417239
4520	7.27380931
4521	7.273218217
4522	7.272803142
4523	7.272166886
4524	7.271663424
4525	7.270897354
4526	7.270357386
4527	7.269829756
4528	7.269382885
4529	7.26918111
4530	7.268798342
4531	7.268217529
4532	7.267805017
4533	7.26683898
4534	7.266620858
4535	7.266087785
4536	7.265789646
4537	7.265570516
4538	7.265045582
4539	7.264548819
4540	7.263804623
4541	7.263251921
4542	7.262423072
4543	7.261910334
4544	7.261360621
4545	7.260913906
4546	7.260378532
4547	7.259833137
4548	7.259193927
4549	7.258601793
4550	7.258119214
4551	7.257649373
4552	7.25727044
4553	7.257017295
4554	7.256429246
4555	7.255870286
4556	7.255242117
4557	7.254721951
4558	7.253977126
4559	7.253119604
4560	7.252654902
4561	7.252411082
4562	7.251785307
4563	7.251345033
4564	7.250953247
4565	7.250428869
4566	7.249980375
4567	7.249176285
4568	7.248976498
4569	7.248578292
4570	7.248323908
4571	7.24785649
4572	7.247263086
4573	7.246724246
4574	7.246202815
4575	7.245339507
4576	7.244746071
4577	7.24436429
4578	7.243633752
4579	7.242813937
4580	7.242050013
4581	7.241614694
4582	7.241047646
4583	7.240502328
4584	7.239933572
4585	7.239395218
4586	7.238529556
4587	7.238005928
4588	7.237686426
4589	7.237048914
4590	7.236300605
4591	7.236048
4592	7.23571181
4593	7.235320151
4594	7.234421183
4595	7.233992865
4596	7.233048851
4597	7.232762512
4598	7.232160607
4599	7.231312398
4600	7.230640769
4601	7.229977651
4602	7.22952929
4603	7.229024385
4604	7.228325715
4605	7.227574872
4606	7.227117909
4607	7.226771972
4608	7.22636763
4609	7.225824248
4610	7.225408906
4611	7.224921075
4612	7.224475261
4613	7.224064426
4614	7.223379483
4615	7.22260814
4616	7.222152593
4617	7.221659581
4618	7.22134127
4619	7.220580926
4620	7.220106505
4621	7.219914337
4622	7.219384397
4623	7.218925363
4624	7.218278384
4625	7.217855303
4626	7.217657677
4627	7.217361219
4628	7.216850685
4629	7.216013887
4630	7.215268202
4631	7.214739009
4632	7.214469227
4633	7.214222711
4634	7.213481801
4635	7.212803257
4636	7.212351744
4637	7.212044074
4638	7.211826022
4639	7.211440775
4640	7.210914928
4641	7.2104122
4642	7.210079661
4643	7.209374645
4644	7.208562069
4645	7.208087389
4646	7.207371858
4647	7.206791303
4648	7.206310884
4649	7.206022671
4650	7.205270013
4651	7.204972271
4652	7.204448588
4653	7.203918411
4654	7.203752591
4655	7.202982621
4656	7.202723705
4657	7.202497927
4658	7.201977667
4659	7.20113566
4660	7.200609113
4661	7.200040536
4662	7.199697884
4663	7.199417145
4664	7.198827488
4665	7.198117138
4666	7.197986823
4667	7.197638999
4668	7.196729554
4669	7.196575927
4670	7.195212576
4671	7.194768666
4672	7.194416596
4673	7.194160393
4674	7.193774852
4675	7.193424491
4676	7.193097837
4677	7.19275106
4678	7.192545955
4679	7.192067996
4680	7.19170097
4681	7.19122117
4682	7.190805963
4683	7.190251381
4684	7.190052214
4685	7.189744774
4686	7.189410497
4687	7.189187216
4688	7.188508697
4689	7.188028241
4690	7.187457782
4691	7.186946987
4692	7.186454926
4693	7.186016862
4694	7.185781826
4695	7.185538983
4696	7.185280452
4697	7.184940139
4698	7.184759326
4699	7.184144767
4700	7.183884991
4701	7.183351628
4702	7.182667813
4703	7.182386757
4704	7.18139746
4705	7.180944332
4706	7.180136747
4707	7.179710053
4708	7.179338706
4709	7.178944671
4710	7.178500149
4711	7.17785964
4712	7.177489297
4713	7.177060705
4714	7.176693017
4715	7.176195275
4716	7.175795853
4717	7.175378243
4718	7.174176966
4719	7.17370048
4720	7.173397661
4721	7.173047979
4722	7.172351767
4723	7.171892841
4724	7.171556977
4725	7.171140007
4726	7.170659281
4727	7.169888303
4728	7.169677632
4729	7.168972774
4730	7.16844963
4731	7.167845275
4732	7.167426498
4733	7.167071384
4734	7.166330502
4735	7.165389155
4736	7.164765073
4737	7.164145504
4738	7.163422775
4739	7.162990654
4740	7.162840779
4741	7.162057372
4742	7.161845866
4743	7.16140239
4744	7.161025764
4745	7.16058965
4746	7.160289309
4747	7.159789344
4748	7.159444744
4749	7.158946265
4750	7.158179198
4751	7.157635785
4752	7.157015934
4753	7.156649983
4754	7.155839805
4755	7.155219967
4756	7.154933029
4757	7.154562029
4758	7.154281944
4759	7.153969823
4760	7.153583999
4761	7.152838765
4762	7.152431773
4763	7.15176154
4764	7.151178787
4765	7.150690826
4766	7.149954721
4767	7.149632036
4768	7.149411531
4769	7.149090565
4770	7.148538836
4771	7.148042054
4772	7.147272646
4773	7.147203201
